samhita	pada
ny :agn;i.m jaat;avedasa.m d;adhaataa dev;am .rtv;ijam pr;a yaj;n;a etv aanu.s;ag ady;aa dev;avyacastama.h	n;i agn;im jaat;avedasam d;adhaata+ dev;am .rtv;ijam pr;a yaj;n;a.h etu aanu.s;ak ady;a+ dev;avyacastama.h
cikitv;inmanasa.m tvaa dev;am m;artaasa uut;aye v;are.nyasya t;e 'vasa iyaan;aaso amanmahi	cikitv;inmanasam tvaa dev;am m;artaasa.h uut;aye v;are.nyasya te ;avasa.h iyaan;aasa.h amanmahi
;agne cikiddhy :asy;a na id;a.m v;aca.h sahasya t;a.m tvaa su;sipra dampate st;omair vardhanty ;atrayo giirbh;i.h ;sumbhanty ;atraya.h	;agne cikiddh;i asy;a na.h id;am v;aca.h sahasya t;am tvaa su;sipra dampate st;omai.h vardhanti ;atraya.h giirbh;i.h ;sumbhanti ;atraya.h
;agne s;ahantam ;aa bhara dyumn;asya praas;ahaa ray;im v;i;svaa y;a;s car.sa.n;iir abhy :aas;aa v;aaje.su saas;ahat	;agne s;ahantam ;aa bhara dyumn;asya praas;ahaa ray;im v;i;svaa.h y;a.h car.sa.n;ii.h abh;i aas;aa v;aaje.su saas;ahat
v;i;sve h;i tvaa saj;o.saso j;anaaso v.rkt;abarhi.sa.h h;otaara.m s;admasu priy;a.m vy;anti v;aaryaa pur;u	v;i;sve h;i tvaa saj;o.sasa.h j;anaasa.h v.rkt;abarhi.sa.h h;otaaram s;admasu priy;am vy;anti v;aaryaa pur;u
t;a.m tvaa ;soci.s.tha diidiva.h sumn;aaya nuun;am iimahe s;akhibhya.h	t;am tvaa ;soci.s.tha diidiva.h sumn;aaya nuun;am iimahe s;akhibhya.h
s;a no dhiit;ii v;ari.s.thayaa ;sr;e.s.thayaa ca sumaty;aa ;agne raay;o didiihi na.h suv.rkt;ibhir vare.nya	s;a na.h dhiit;ii v;ari.s.thayaa ;sr;e.s.thayaa ca sumaty;aa ;agne raay;a.h didiihi na.h suv.rkt;ibhi.h vare.nya
agn;ir dev;e.su raajaty agn;ir m;arte.sv aavi;s;an agn;ir no havyav;aahano 'gn;i.m dhiibh;i.h saparyata	agn;i.h dev;e.su raajati agn;i.h m;arte.su aavi;s;an agn;i.h na.h havyav;aahana.h agn;im dhiibh;i.h saparyata
agn;is tuv;i;sravastama.m tuv;ibrahmaa.nam uttam;am at;uurta.m ;sraavay;atpatim putr;a.m dadaati daa;s;u.se	agn;i.h tuv;i;sravastamam tuv;ibrahmaa.nam uttam;am at;uurtam ;sraavay;atpatim putr;am dadaati daa;s;u.se
agn;ir dadaati s;atpati.m saas;aaha y;o yudh;aa n;.rbhi.h agn;ir ;atya.m raghu.sy;ada.m j;etaaram ;aparaajitam	agn;i.h dadaati s;atpatim saas;aaha y;a.h yudh;aa n;.rbhi.h agn;i.h ;atyam raghu.sy;adam j;etaaram ;aparaajitam
viit;ihotra.m tvaa kave dyum;anta.m s;am idhiimahi ;agne b.rh;antam adhvar;e	viit;ihotram tvaa kave dyum;antam s;am idhiimahi ;agne b.rh;antam adhvar;e
y;ajamaanaaya sunvat;a ;aagne suv;iirya.m vaha deva;ir ;aa satsi barh;i.si	y;ajamaanaaya sunvat;e ;aa agne suv;iiryam vaha deva;i.h ;aa satsi barh;i.si
samidhaan;a.h sahasrajid ;agne dh;armaa.ni pu.syasi dev;aanaa.m duut;a ukthy:a.h	samidhaan;a.h sahasrajit ;agne dh;armaa.ni pu.syasi dev;aanaam duut;a.h ukthy:a.h
;ed;am mar;uto a;sv;inaa mitr;a.h siidantu v;aru.na.h dev;aasa.h s;arvayaa vi;s;aa	;aa id;am mar;uta.h a;sv;inaa mitr;a.h siidantu v;aru.na.h dev;aasa.h s;arvayaa vi;s;aa
y;o me ;sat;aa ca vi;m;sat;i.m ca g;onaa.m h;arii ca yukt;aa sudh;uraa d;adaati va;i;svaanara s;u.s.tuto vaav.rdhaan;o 'gne y;acha try:aru.naaya ;s;arma	y;a.h me ;sat;aa ca vi.m;sat;im ca g;onaam h;arii ca yukt;aa sudh;uraa d;adaati va;i;svaanara s;u.s.tuta.h vaav.rdhaan;a.h ;agne y;acha try:aru.naaya ;s;arma
y;o ma ;iti prav;ocaty ;a;svamedhaaya suur;aye d;adad .rc;aa san;i.m yat;e d;adan medh;aam .rtaayat;e	y;a.h me ;iti prav;ocati ;a;svamedhaaya suur;aye d;adat .rc;aa san;im yat;e d;adat medh;aam .rtaayat;e
;indraagnii ;satad;aavny ;a;svamedhe suv;iiryam k.satr;a.m dhaarayatam b.rh;ad div;i s;uuryam ivaaj;aram	;indraagnii ;satad;aavni ;a;svamedhe suv;iiryam k.satr;am dhaarayatam b.rh;at div;i s;uuryam iva aj;aram
s;amiddho agn;ir div;i ;soc;ir a;sret praty;a:n:n u.s;asam urviy;aa v;i bhaati ;eti pr;aacii vi;sv;avaaraa n;amobhir dev;aa;m ;ii.daanaa hav;i.saa gh.rt;aacii	s;amiddha.h agn;i.h div;i ;soc;i.h a;sret praty;a:n u.s;asam urviy;aa v;i bhaati ;eti pr;aacii vi;sv;avaaraa n;amobhi.h dev;aan ;ii.daanaa hav;i.saa gh.rt;aacii
;agne ;s;ardha mahat;e sa;ubhagaaya t;ava dyumn;aany uttam;aani santu s;a.m jaaspaty;a.m suy;amam ;aa k.r.nu.sva ;satruuyat;aam abh;i ti.s.thaa m;ahaa;msi	;agne ;s;ardha mahat;e sa;ubhagaaya t;ava dyumn;aani uttam;aani santu s;am jaaspaty;am suy;amam ;aa k.r.nu.sva ;satruuyat;aam abh;i ti.s.tha+ m;ahaa.msi
s;amiddhasya pr;amahas;o 'gne v;ande t;ava ;sr;iyam v.r.sabh;o dyumn;avaa;m asi s;am adhvar;e.sv idhyase	s;amiddhasya pr;amahasa.h ;agne v;ande t;ava ;sr;iyam v.r.sabh;a.h dyumn;avaan asi s;am adhvar;e.su idhyase
;aa juhotaa duvasy;ataagn;im prayaty :adhvar;e v.r.niidhv;a.m havyav;aahanam	;aa juhota+ duvasy;ata agn;im prayat;i adhvar;e v.r.niidhv;am havyav;aahanam
ut;a brahmaa.no maruto me asy;endra.h s;omasya s;u.sutasya peyaa.h t;ad dh;i havy;am m;anu.se g;aa ;avindad ;ahann ;ahim papiv;aa;m ;indro asya	ut;a brahmaa.na.h maruta.h me asya ;indra.h s;omasya s;u.sutasya peyaa.h t;at h;i havy;am m;anu.se g;aa.h ;avindat ;ahan ;ahim papiv;aan ;indra.h asya
pr;aany;ac cakr;am av.rha.h s;uuryasya k;utsaayaany;ad v;arivo y;aatave 'ka.h an;aaso d;asyuu;mr am.r.no vadh;ena n;i duryo.n;a aav.r.na:n m.rdhr;avaaca.h	pr;a any;at cakr;am av.rha.h s;uuryasya k;utsaaya any;at v;ariva.h y;aatave akar an;aasa.h d;asyuun am.r.na.h vadh;ena n;i duryo.n;e aav.r.nak m.rdhr;avaaca.h
;indra br;ahma kriy;amaa.naa ju.sasva y;aa te ;savi.s.tha n;avyaa ;akarma v;astreva bhadr;aa s;uk.rtaa vasuuy;uu r;atha.m n;a dh;iira.h sv;apaa atak.sam	;indra br;ahma kriy;amaa.naa ju.sasva y;aa te ;savi.s.tha n;avyaa ! ;akarma v;astraa iva bhadr;aa s;uk.rtaa vasuuy;u.h r;atham n;a dh;iira.h sv;apaa.h atak.sam
;avaacacak.sam pad;am asya sasv;ar ugr;a.m nidhaat;ur ;anv aayam ich;an ;ap.rcham any;aa;m ut;a t;e ma aahur ;indra.m n;aro bubudhaan;aa a;sema	;ava acacak.sam pad;am asya sasv;ar ugr;am nidhaat;u.h ;anu aayam ich;an ;ap.rcham any;aan ut;a t;e me aahu.h ;indram n;ara.h bubudhaan;aa.h a;sema
pr;a n;u vay;a.m sut;e y;aa te k.rt;aan;iindra br;avaama y;aani no j;ujo.sa.h v;edad ;avidvaa;n ch.r.n;avac ca vidv;aan v;ahate 'y;am magh;avaa s;arvasena.h	pr;a n;u vay;am sut;e y;aa te k.rt;aani ;indra br;avaama y;aani na.h j;ujo.sa.h v;edat ;avidvaan ;s.r.n;avat ca vidv;aan v;ahate ay;am magh;avaa s;arvasena.h
sthir;am m;ana;s cak.r.se jaat;a indra v;e.s;iid ;eko yudh;aye bh;uuyasa;s cit ;a;smaana.m cic ch;avasaa didyuto v;i vid;o g;avaam uurv;am usr;iyaa.naam	sthir;am m;ana.h cak.r.se jaat;a.h indra v;e.si ;it ;eka.h yudh;aye bh;uuyasa.h cit ;a;smaanam cit ;s;avasaa didyuta.h v;i vid;a.h g;avaam uurv;am usr;iyaa.naam
par;o y;at tv;am param;a aaj;ani.s.thaa.h paraav;ati ;sr;utya.m n;aama b;ibhrat ;ata;s cid ;indraad abhayanta dev;aa v;i;svaa ap;o ajayad daas;apatnii.h	par;a.h y;at tv;am param;a.h aaj;ani.s.thaa.h paraav;ati ;sr;utyam n;aama b;ibhrat ;ata.h cit ;indraat abhayanta dev;aa.h v;i;svaa.h ap;a.h ajayat daas;apatnii.h
t;ubhy;ed et;e mar;uta.h su;s;evaa ;arcanty ark;a.m sunv;anty ;andha.h ;ahim ohaan;am ap;a aa;s;ayaanam pr;a maay;aabhir maay;ina.m sak.sad ;indra.h	t;ubhya ;it et;e mar;uta.h su;s;evaa.h ;arcanti ark;am sunv;anti ;andha.h ;ahim ohaan;am ap;a.h aa;s;ayaanam pr;a maay;aabhi.h maay;inam sak.sat ;indra.h
s;am ;atra g;aavo 'bh;ito 'navanteh;eha vatsa;ir v;iyutaa y;ad ;aasan s;a.m t;aa ;indro as.rjad asya ;saaka;ir y;ad ii.m s;omaasa.h s;u.sutaa ;amandan	s;am ;atra g;aava.h abh;ita.h anavanta ih;eha vatsa;i.h v;iyutaa.h y;at ;aasan s;am t;aa.h ;indra.h as.rjat asya ;saaka;i.h y;at iim s;omaasa.h s;u.sutaa.h ;amandan
bhadr;am id;a.m ru;s;amaa agne akran g;avaa.m catv;aari d;adata.h sah;asraa .r.na.mcay;asya pr;ayataa magh;aani pr;aty agrabhii.sma n;.rtamasya n.r.n;aam	bhadr;am id;am ru;s;amaa.h agne akran g;avaam catv;aari d;adata.h sah;asraa .r.na.mcay;asya pr;ayataa magh;aani pr;ati agrabhii.sma n;.rtamasya n.r.n;aam
a;uchat s;aa r;aatrii p;aritakmyaa y;aa;m .r.na.mcay;e r;aajani ru;s;amaanaam ;atyo n;a vaaj;ii ragh;ur ajy;amaano babhr;u;s catv;aary asanat sah;asraa	a;uchat s;aa r;aatrii p;aritakmyaa y;aa .r.na.mcay;e r;aajani ru;s;amaanaam ;atya.h n;a vaaj;ii ragh;u.h ajy;amaana.h babhr;u.h catv;aari asanat sah;asraa
;indro r;athaaya prav;ata.m k.r.noti y;am adhy;asthaan magh;avaa vaajay;antam yuuth;eva pa;sv;o vy :unoti gop;aa ;ari.s.to ! yaati pratham;a.h s;i.saasan	;indra.h r;athaaya prav;atam k.r.noti y;am adhy;asthaat magh;avaa vaajay;antam yuuth;aa iva pa;sv;a.h v;i unoti gop;aa.h ;ari.s.ta.h yaati pratham;a.h s;i.saasan
;anavas te r;atham ;a;svaaya tak.san tv;a.s.taa v;ajram puruhuuta dyum;antam brahm;aa.na ;indram mah;ayanto arka;ir ;avardhayann ;ahaye h;antav;aa u	;anava.h te r;atham ;a;svaaya tak.san tv;a.s.taa v;ajram puruhuuta dyum;antam brahm;aa.na.h ;indram mah;ayanta.h arka;i.h ;avardhayan ;ahaye h;antava;i u
s;uura;s cid r;atham p;aritakmyaayaam p;uurva.m karad ;upara.m juujuv;aa;msam bh;arac cakr;am ;eta;sa.h s;a.m ri.naati pur;o d;adhat sani.syati kr;atu.m na.h	s;uura.h cit r;atham p;aritakmyaayaam p;uurvam karat ;uparam juujuv;aa.msam bh;arat cakr;am ;eta;sa.h s;am ri.naati pur;a.h d;adhat sani.syati kr;atum na.h
;aay;a.m janaa abhic;ak.se jagaam;endra.h s;akhaaya.m sut;asomam ich;an v;adan gr;aav;aava v;edim bhriyaate y;asya jiir;am adhvary;ava;s c;aranti	;aa ay;am janaa.h abhic;ak.se jagaama ;indra.h s;akhaayam sut;asomam ich;an v;adan gr;aavaa ;ava v;edim bhriyaate y;asya jiir;am adhvary;ava.h c;aranti
;adardar ;utsam ;as.rjo v;i kh;aani tv;am ar.nav;aan badbadhaan;aa;m aram.naa.h mah;aantam indra p;arvata.m v;i y;ad v;a.h s.rj;o ! v;i dh;aaraa ;ava daanav;a.m han	;adardar ;utsam ;as.rja.h v;i kh;aani tv;am ar.nav;aan badbadhaan;aan aram.naa.h mah;aantam indra p;arvatam v;i y;at v;ar s.rj;a.h v;i dh;aaraa.h ;ava daanav;am han
ty;asya cin mahat;o n;ir m.rg;asya v;adhar jaghaana t;avi.siibhir ;indra.h y;a ;eka ;id aprat;ir m;anyamaana ;aad asmaad any;o ajani.s.ta t;avyaan	ty;asya cit mahat;a.h n;i.h m.rg;asya v;adhar jaghaana t;avi.siibhi.h ;indra.h y;a.h ;eka.h ;it aprat;i.h m;anyamaana.h ;aat asmaat any;a.h ajani.s.ta t;avyaan
ty;a.m cid e.saa.m svadh;ayaa m;adantam mih;o n;apaata.m suv;.rdha.m tamog;aam v;.r.saprabharmaa daanav;asya bh;aama.m v;ajre.na vajr;ii n;i jaghaana ;s;u.s.nam	ty;am cit e.saam svadh;ayaa m;adantam mih;a.h n;apaatam suv;.rdham tamog;aam v;.r.saprabharmaa daanav;asya bh;aamam v;ajre.na vajr;ii n;i jaghaana ;s;u.s.nam
ny :asmai dev;ii sv;adhitir jihiita ;indraaya gaat;ur u;sat;iiva yeme s;a.m y;ad ;ojo yuv;ate v;i;svam aabhir ;anu svadh;aavne k.sit;ayo namanta	n;i asmai dev;ii sv;adhiti.h jihiite ;indraaya gaat;u.h u;sat;ii iva yeme s;am y;at ;oja.h yuv;ate v;i;svam aabhi.h ;anu svadh;aavne k.sit;aya.h namanta
ev;aa h;i tv;aam .rtuth;aa yaat;ayantam magh;aa v;iprebhyo d;adata.m ;s.r.n;omi k;i.m te brahm;aa.no g.rhate s;akhaayo y;e tvaay;aa nidadh;u.h k;aamam indra	ev;a+ h;i tv;aam .rtuth;aa yaat;ayantam magh;aa v;iprebhya.h d;adatam ;s.r.n;omi k;im te brahm;aa.na.h g.rhate s;akhaaya.h y;e tvaay;aa nidadh;u.h k;aamam indra
s;a tv;a.m na indra dhiyasaan;o arka;ir h;arii.naa.m v.r.san y;oktram a;sre.h y;aa itth;aa maghavann ;anu j;o.sa.m v;ak.so abh;i pr;aary;a.h sak.si j;anaan	s;a tv;am na.h indra dhiyasaan;a.h arka;i.h h;arii.naam v.r.san y;oktram a;sre.h y;aa.h itth;aa maghavan ;anu j;o.sam v;ak.sa.h abh;i pr;a ary;a.h sak.si j;anaan
n;a t;e ta indraabhy :asm;ad .r.sv;aayuktaaso abrahm;ataa y;ad ;asan t;i.s.thaa r;atham ;adhi t;a.m vajrahast;aa ra;sm;i.m deva yamase sv;a;sva.h	n;a t;e te indra abh;i asm;at .r.sva ;ayuktaasa.h abrahm;ataa y;at ;asan t;i.s.tha+ r;atham ;adhi t;am vajrahasta ;aa ra;sm;im deva yamase sv;a;sva.h
pur;uu y;at ta indra s;anty ukth;aa g;ave cak;arthorv;araasu y;udhyan tatak.s;e s;uuryaaya cid ;okasi sv;e v;.r.saa sam;atsu daas;asya n;aama cit	pur;u+ y;at te indra s;anti ukth;aa g;ave cak;artha urv;araasu y;udhyan tatak.s;e s;uuryaaya cit ;okasi sv;e v;.r.saa sam;atsu daas;asya n;aama cit
vay;a.m t;e ta indra y;e ca n;ara.h ;s;ardho jaj;naan;aa yaat;aa;s ca r;athaa.h ;aasm;aa;n jagamyaad ahi;su.sma s;atvaa bh;ago n;a h;avya.h prabh.rth;e.su c;aaru.h	vay;am t;e te indra y;e ca n;ara.h ;s;ardha.h jaj;naan;aa.h yaat;aa.h ca r;athaa.h ;aa asm;aan jagamyaat ahi;su.sma s;atvaa bh;aga.h n;a h;avya.h prabh.rth;e.su c;aaru.h
ut;a ty;e maa dhvany:asya j;u.s.taa lak.sma.ny:asya sur;uco y;ataanaa.h mahn;aa raay;a.h sa.mv;ara.nasya ;.r.ser vraj;a.m n;a g;aava.h pr;ayataa ;api gman	ut;a ty;e maa dhvany:asya j;u.s.taa.h lak.sma.ny:asya sur;uca.h y;ataanaa.h mahn;aa raay;a.h sa.mv;ara.nasya ;.r.se.h vraj;am n;a g;aava.h pr;ayataa.h ;api gman
;ajaata;satrum aj;araa sv:arvaty ;anu svadh;aamitaa dasm;am iiyate sun;otana p;acata br;ahmavaahase puru.s.tut;aaya pratar;a.m dadhaatana	;ajaata;satrum aj;araa sv:arvatii ;anu svadh;aa ;amitaa dasm;am iiyate sun;otana p;acata br;ahmavaahase puru.s.tut;aaya pratar;am dadhaatana
y;o asmai ghra;ms;a ut;a vaa y;a ;uudhani s;oma.m sun;oti bh;avati dyum;aa;m ;aha ;apaapa ;sakr;as tatan;u.s.tim uuhati tan;uu;subhram magh;avaa y;a.h kavaasakh;a.h	y;a.h asmai ghra.ms;e ut;a vaa y;a.h ;uudhani s;omam sun;oti bh;avati dyum;aan ;aha ;apaapa ;sakr;a.h tatan;u.s.tim uuhati tan;uu;subhram magh;avaa y;a.h kavaasakh;a.h
y;as te s;aadhi.s.th;o 'vasa ;indra kr;atu.s .t;am ;aa bhara asm;abhya.m car.sa.niis;aha.m s;asni.m v;aaje.su du.s.t;aram	y;a.h te s;aadhi.s.tha.h ;avase ;indra kr;atu.h t;am ;aa bhara asm;abhyam car.sa.niis;aham s;asnim v;aaje.su du.s.t;aram
tv;aam ;id v.rtrahantama j;anaaso v.rkt;abarhi.sa.h ugr;am puurv;ii.su puurvy;a.m h;avante v;aajasaataye	tv;aam ;it v.rtrahantama j;anaasa.h v.rkt;abarhi.sa.h ugr;am puurv;ii.su puurvy;am h;avante v;aajasaataye
asm;aakam indra du.s.t;aram puroy;aavaanam aaj;i.su say;aavaana.m dh;ane-dhane vaajay;antam avaa r;atham	asm;aakam indra du.s.t;aram puroy;aavaanam aaj;i.su say;aavaanam dh;ane-dhane vaajay;antam ava+ r;atham
s;a ;aa gamad ;indro y;o v;asuunaa.m c;iketad d;aatu.m d;aamano rayii.n;aam dhanvacar;o n;a v;a;msagas t.r.saa.n;a;s cakamaan;a.h pibatu dugdh;am a;m;s;um	s;a ;aa gamat ;indra.h y;a.h v;asuunaam c;iketat d;aatum d;aamana.h rayii.n;aam dhanvacar;a.h n;a v;a.msaga.h t.r.saa.n;a.h cakamaan;a.h pibatu dugdh;am a.m;s;um
cakr;a.m n;a v.rtt;am puruhuuta vepate m;ano bhiy;aa me ;amater ;id adriva.h r;athaad ;adhi tvaa jarit;aa sadaav.rdha kuv;in n;u sto.san maghavan puruuv;asu.h	cakr;am n;a v.rtt;am puruhuuta vepate m;ana.h bhiy;aa me ;amate.h ;it adriva.h r;athaat ;adhi tvaa jarit;aa sadaav.rdha kuv;it n;u sto.sat maghavan puruuv;asu.h
e.s;a gr;aaveva jarit;aa ta indr;eyarti v;aacam b.rh;ad aa;su.saa.n;a.h pr;a savy;ena maghavan y;a;msi raay;a.h pr;a dak.si.n;id dharivo m;aa v;i vena.h	e.s;a gr;aavaa iva jarit;aa te indra ;iyarti v;aacam b.rh;at aa;su.saa.n;a.h pr;a savy;ena maghavan y;a.msi raay;a.h pr;a dak.si.n;it hariva.h m;aa v;i vena.h
y;o r;ohitau vaaj;inau vaaj;iniivaan tribh;i.h ;sata;i.h s;acamaanaav ;adi.s.ta y;uune s;am asmai k.sit;ayo namantaa.m ;srut;arathaaya maruto duvoy;aa	y;a.h r;ohitau vaaj;inau vaaj;iniivaan tribh;i.h ;sata;i.h s;acamaanau ;adi.s.ta y;uune s;am asmai k.sit;aya.h namantaam ;srut;arathaaya maruta.h duvoy;aa
s;amiddhaagnir vanavat stiir.n;abarhir yukt;agraavaa sut;asomo jaraate gr;aavaa.no y;asye.sir;a.m v;adanty ;ayad adhvary;ur hav;i.s;aava s;indhum	s;amiddhaagni.h vanavat stiir.n;abarhi.h yukt;agraavaa sut;asoma.h jaraate gr;aavaa.na.h y;asya i.sir;am v;adanti ;ayat adhvary;u.h hav;i.saa ;ava s;indhum
ur;o.s .ta indra r;aadhaso vibhv;ii raat;i.h ;satakrato ;adhaa no vi;svacar.sa.ne dyumn;aa suk.satra ma;mhaya	ur;o.h te indra r;aadhasa.h vibhv;ii raat;i.h ;satakrato ;adha+ na.h vi;svacar.sa.ne dyumn;aa suk.satra ma.mhaya
y;ad iim indra ;srav;aayyam ;i.sa.m ;savi.s.tha dadhi.s;e paprath;e diirgha;sr;uttama.m h;ira.nyavar.na du.s.t;aram	y;at iim indra ;srav;aayyam ;i.sam ;savi.s.tha dadhi.s;e paprath;e diirgha;sr;uttamam h;ira.nyavar.na du.s.t;aram
y;an m;anyase v;are.nyam ;indra dyuk.s;a.m t;ad ;aa bhara vidy;aama t;asya te vay;am ;akuupaarasya daav;ane	y;at m;anyase v;are.nyam ;indra dyuk.s;am t;at ;aa bhara vidy;aama t;asya te vay;am ;akuupaarasya daav;ane
y;at te dits;u prar;aadhyam m;ano ;asti ;srut;am b.rh;at t;ena d.r.dh;aa cid adriva ;aa v;aaja.m dar.si saat;aye	y;at te dits;u prar;aadhyam m;ana.h ;asti ;srut;am b.rh;at t;ena d.r.dh;aa cit adriva.h ;aa v;aajam dar.si saat;aye
;asmaa ;it k;aavya.m v;aca ukth;am ;indraaya ;s;a;msyam t;asmaa u br;ahmavaahase g;iro vardhanty ;atrayo g;ira.h ;sumbhanty ;atraya.h	;asmai ;it k;aavyam v;aca.h ukth;am ;indraaya ;s;a.msyam t;asmai u br;ahmavaahase g;ira.h vardhanti ;atraya.h g;ira.h ;sumbhanti ;atraya.h
;aa yaahy ;adribhi.h sut;a.m s;oma.m somapate piba v;.r.sann indra v;.r.sabhir v.rtrahantama	;aa yaahi ;adribhi.h sut;am s;omam somapate piba v;.r.san indra v;.r.sabhi.h v.rtrahantama
v;.r.saa gr;aavaa v;.r.saa m;ado v;.r.saa s;omo ay;a.m sut;a.h v;.r.sann indra v;.r.sabhir v.rtrahantama	v;.r.saa gr;aavaa v;.r.saa m;ada.h v;.r.saa s;oma.h ay;am sut;a.h v;.r.san indra v;.r.sabhi.h v.rtrahantama
v;.r.saa tvaa v;.r.sa.na.m huve v;ajri;n citr;aabhir uut;ibhi.h v;.r.sann indra v;.r.sabhir v.rtrahantama	v;.r.saa tvaa v;.r.sa.nam huve v;ajrin citr;aabhi.h uut;ibhi.h v;.r.san indra v;.r.sabhi.h v.rtrahantama
sv:arbhaanor ;adha y;ad indra maay;aa av;o div;o v;artamaanaa av;aahan guu.dh;a.m s;uurya.m t;amas;aapavratena tur;iiye.na br;ahma.naavindad ;atri.h	sv:arbhaano.h ;adha y;at indra maay;aa.h av;a.h div;a.h v;artamaanaa.h av;aahan guu.dh;am s;uuryam t;amasaa ;apavratena tur;iiye.na br;ahma.naa avindat ;atri.h
m;aa m;aam im;a.m t;ava s;antam atra irasy;aa drugdh;o bhiy;asaa n;i gaariit tv;am mitr;o asi saty;araadhaas ta;u meh;aavata.m v;aru.na;s ca r;aajaa	m;aa m;aam im;am t;ava s;antam atre irasy;aa drugdh;a.h bhiy;asaa n;i gaariit tv;am mitr;a.h asi saty;araadhaa.h ta;u maa ih;a avatam v;aru.na.h ca r;aajaa
k;o n;u vaam mitraavaru.naav .rtaay;an div;o vaa mah;a.h p;aarthivasya vaa d;e .rt;asya vaa s;adasi tr;aasiithaa.m no yaj;naayat;e vaa pa;su.s;o n;a v;aajaan	k;a.h n;u vaam mitraavaru.nau .rtaay;an div;a.h vaa mah;a.h p;aarthivasya vaa d;e .rt;asya vaa s;adasi tr;aasiithaam na.h yaj;naayat;e vaa pa;su.s;a.h n;a v;aajaan
;aa vaa.m y;e.s.thaa;svinaa huv;adhyai v;aatasya p;atman r;athyasya pu.s.ta;u ut;a vaa div;o ;asuraaya m;anma pr;aandhaa;msiiva y;ajyave bharadhvam	;aa vaam ye.s.thaa a;svinaa huv;adhyai v;aatasya p;atman r;athyasya pu.s.ta;u ut;a vaa div;a.h ;asuraaya m;anma pr;a ;andhaa.msi iva y;ajyave bharadhvam
pr;a vo ray;i.m yukt;aa;svam bharadhva.m raay;a ;e.s;e 'vase dadhiita dh;ii.h su;s;eva ;evair au;sij;asya h;otaa y;e va ;evaa marutas tur;aa.naam	pr;a va.h ray;im yukt;aa;svam bharadhvam raay;a.h ;e.se ;avase dadhiita dh;ii.h su;s;eva.h ;evai.h au;sij;asya h;otaa y;e va.h ;evaa.h maruta.h tur;aa.naam
;upa va ;e.se v;andyebhi.h ;suu.sa;i.h pr;a yahv;ii div;a;s cit;ayadbhir arka;i.h u.s;aasaan;aktaa vid;u.siiva v;i;svam ;aa haa vahato m;artyaaya yaj;n;am	;upa va.h ;e.se v;andyebhi.h ;suu.sa;i.h pr;a yahv;ii div;a.h cit;ayadbhi.h arka;i.h u.s;aasaan;aktaa vid;u.sii iva v;i;svam ;aa ha+ vahata.h m;artyaaya yaj;n;am
abh;i vo arce po.sy;aavato n/..rrn v;aasto.s p;ati.m tv;a.s.taara.m r;araa.na.h dh;anyaa saj;o.saa dhi.s;a.naa n;amobhir v;anasp;atii;mr ;o.sadhii raay;a ;e.se	abh;i va.h arce po.sy;aavata.h n/..rrn v;aasto.h p;atim tv;a.s.taaram r;araa.na.h dh;anyaa saj;o.saa.h dhi.s;a.naa n;amobhi.h v;anasp;atiin ;o.sadhii.h raay;a.h ;e.se
tuj;e nas t;ane p;arvataa.h santu sva;itavo y;e v;asavo n;a viir;aa.h panit;a aapty;o yajat;a.h s;adaa no v;ardhaan na.h ;s;a;msa.m n;aryo abh;i.s.tau	tuj;e na.h t;ane p;arvataa.h santu sva;itava.h y;e v;asava.h n;a viir;aa.h panit;a.h aapty;a.h yajat;a.h s;adaa na.h v;ardhaat na.h ;s;a.msam n;arya.h abh;i.s.tau
vid;aa cin n;u mahaanto y;e va ;evaa br;avaama dasmaa v;aarya.m d;adhaanaa.h v;aya;s can;a subhv:a ;aava yanti k.subh;aa m;artam ;anuyata.m vadhasna;i.h	vid;a+ cit n;u mahaanta.h y;e va.h ;evaa.h br;avaama dasmaa.h v;aaryam d;adhaanaa.h v;aya.h can;a subhv:a.h ;aa ;ava yanti k.subh;aa m;artam ;anuyatam vadhasna;i.h
kath;aa daa;sema n;amasaa sud;aanuun evay;aa mar;uto ;achoktau pr;a;sravaso mar;uto ;achoktau m;aa n;o 'hir budhny:o ri.s;e dhaad asm;aakam bhuud upamaativ;ani.h	kath;aa daa;sema n;amasaa sud;aanuun evay;aa mar;uta.h ;achoktau pr;a;sravasa.h mar;uta.h ;achoktau m;aa na.h ;ahi.h budhny:a.h ri.s;e dhaat asm;aakam bhuut upamaativ;ani.h
t;aa.m vo devaa.h sumat;im uurj;ayantiim ;i.sam a;syaama vasava.h ;s;asaa g;o.h s;aa na.h sud;aanur m.r.d;ayantii dev;ii pr;ati dr;avantii suvit;aaya gamyaa.h	t;aam va.h devaa.h sumat;im uurj;ayantiim ;i.sam a;syaama vasava.h ;s;asaa g;o.h s;aa na.h sud;aanu.h m.r.d;ayantii dev;ii pr;ati dr;avantii suvit;aaya gamyaa.h
abh;i na ;i.daa yuuth;asya maat;aa sm;an nad;iibhir urv;a;sii vaa g.r.naatu urv;a;sii vaa b.rhaddiv;aa g.r.naan;aabhyuur.nvaan;aa prabh.rth;asyaay;o.h	abh;i na.h ;i.daa yuuth;asya maat;aa sm;at nad;iibhi.h urv;a;sii vaa g.r.naatu urv;a;sii vaa b.rhaddiv;aa g.r.naan;aa abhyuur.nvaan;aa prabh.rth;asya aay;o.h
