samhita	pada
tr;idhaa hit;am pa.n;ibhir guhy;amaana.m g;avi dev;aaso gh.rt;am ;anv avindan ;indra ;eka.m s;uurya ;eka.m jajaana ven;aad ;eka.m svadh;ayaa n;i.s .tatak.su.h	tr;idhaa hit;am pa.n;ibhi.h guhy;amaanam g;avi dev;aasa.h gh.rt;am ;anu avindan ;indra.h ;ekam s;uurya.h ;ekam jajaana ven;aat ;ekam svadh;ayaa n;i.h tatak.su.h
et;aa ar.santi h;.rdyaat samudr;aac chat;avrajaa rip;u.naa n;aavac;ak.se gh.rt;asya dh;aaraa abh;i caaka;siimi hira.ny;ayo vetas;o m;adhya aasaam	et;aa.h ar.santi h;.rdyaat samudr;aat ;sat;avrajaa.h rip;u.naa n;a avac;ak.se gh.rt;asya dh;aaraa.h abh;i caaka;siimi hira.ny;aya.h vetas;a.h m;adhye aasaam
samy;ak sravanti sar;ito n;a dh;enaa ant;ar h.rd;aa m;anasaa puuy;amaanaa.h et;e ar.santy uurm;ayo gh.rt;asya m.rg;aa iva k.sipa.n;or ;ii.samaa.naa.h	samy;ak sravanti sar;ita.h n;a dh;enaa.h ant;ar h.rd;aa m;anasaa puuy;amaanaa.h et;e ar.santi uurm;aya.h gh.rt;asya m.rg;aa.h iva k.sipa.n;o.h ;ii.samaa.naa.h
s;indhor iva praadhvan;e ;suughan;aaso v;aatapramiya.h patayanti yahv;aa.h gh.rt;asya dh;aaraa aru.s;o n;a vaaj;ii k;aa.s.thaa bhind;ann uurm;ibhi.h p;invamaana.h	s;indho.h iva praadhvan;e ;suughan;aasa.h v;aatapramiya.h patayanti yahv;aa.h gh.rt;asya dh;aaraa.h aru.s;a.h n;a vaaj;ii k;aa.s.thaa.h bhind;an uurm;ibhi.h p;invamaana.h
abh;i pravanta s;amaneva y;o.saa.h kalyaa.ny:a.h sm;ayamaanaaso agn;im gh.rt;asya dh;aaraa.h sam;idho nasanta t;aa ju.saa.n;o haryati jaat;avedaa.h	abh;i pravanta s;amanaa iva y;o.saa.h kalyaa.ny:a.h sm;ayamaanaasa.h agn;im gh.rt;asya dh;aaraa.h sam;idha.h nasanta t;aa.h ju.saa.n;a.h haryati jaat;avedaa.h
kany:aa iva vahat;um ;etav;aa u a;njy :a;njaan;aa abh;i caaka;siimi y;atra s;oma.h suuy;ate y;atra yaj;n;o gh.rt;asya dh;aaraa abh;i t;at pavante	kany:aa.h iva vahat;um ;etava;i u a;nj;i a;njaan;aa.h abh;i caaka;siimi y;atra s;oma.h suuy;ate y;atra yaj;n;a.h gh.rt;asya dh;aaraa.h abh;i t;at pavante
abhy :ar.sata su.s.tut;i.m g;avyam aaj;im asm;aasu bhadr;aa dr;avi.naani dhatta im;a.m yaj;n;a.m nayata dev;ataa no gh.rt;asya dh;aaraa m;adhumat pavante	abh;i ar.sata su.s.tut;im g;avyam aaj;im asm;aasu bhadr;aa dr;avi.naani dhatta im;am yaj;n;am nayata dev;ataa na.h gh.rt;asya dh;aaraa.h m;adhumat pavante
dh;aaman te v;i;svam bh;uvanam ;adhi ;srit;am ant;a.h samudr;e h.rdy :ant;ar ;aayu.si ap;aam ;aniike samith;e y;a ;aabh.rtas t;am a;syaama m;adhumanta.m ta uurm;im	dh;aaman te v;i;svam bh;uvanam ;adhi ;srit;am ant;ar samudr;e h.rd;i ant;ar ;aayu.si ap;aam ;aniike samith;e y;a.h ;aabh.rta.h t;am a;syaama m;adhumantam te uurm;im
;abodhy agn;i.h sam;idhaa j;anaanaam pr;ati dhen;um ivaayat;iim u.s;aasam yahv;aa iva pr;a vay;aam ujj;ihaanaa.h pr;a bhaan;ava.h sisrate n;aakam ;acha	;abodhi agn;i.h sam;idhaa j;anaanaam pr;ati dhen;um iva aayat;iim u.s;aasam yahv;aa.h iva pr;a vay;aam ujj;ihaanaa.h pr;a bhaan;ava.h sisrate n;aakam ;acha
;abodhi h;otaa yaj;athaaya dev;aan uurdhv;o agn;i.h sum;anaa.h praat;ar asthaat s;amiddhasya r;u;sad adar;si p;aajo mah;aan dev;as t;amaso n;ir amoci	;abodhi h;otaa yaj;athaaya dev;aan uurdhv;a.h agn;i.h sum;anaa.h praat;ar asthaat s;amiddhasya r;u;sat adar;si p;aaja.h mah;aan dev;a.h t;amasa.h n;i.h amoci
y;ad ii.m ga.n;asya ra;san;aam ;ajiiga.h ;s;ucir a:nkte ;s;ucibhir g;obhir agn;i.h ;aad d;ak.si.naa yujyate vaajay;anty uttaan;aam uurdhv;o adhayaj juh;uubhi.h	y;at iim ga.n;asya ra;san;aam ;ajiigar ;s;uci.h a:nkte ;s;ucibhi.h g;obhi.h agn;i.h ;aat d;ak.si.naa yujyate vaajay;antii uttaan;aam uurdhv;a.h adhayat juh;uubhi.h
agn;im ;achaa devayat;aam m;anaa;msi c;ak.suu;m.siiva s;uurye s;a.m caranti y;ad ii.m s;uvaate u.s;asaa v;iruupe ;svet;o vaaj;ii jaayate ;agre ;ahnaam	agn;im ;acha+ devayat;aam m;anaa.msi c;ak.suu.m.si iva s;uurye s;am caranti y;at iim s;uvaate u.s;asaa v;iruupe ;svet;a.h vaaj;ii jaayate ;agre ;ahnaam
j;ani.s.ta h;i j;enyo ;agre ;ahnaa.m hit;o hit;e.sv aru.s;o v;ane.su d;ame-dame sapt;a r;atnaa d;adhaano 'gn;ir h;otaa n;i .sasaadaa y;ajiiyaan	j;ani.s.ta h;i j;enya.h ;agre ;ahnaam hit;a.h hit;e.su aru.s;a.h v;ane.su d;ame-dame sapt;a r;atnaa d;adhaana.h agn;i.h h;otaa n;i sasaada+ y;ajiiyaan
agn;ir h;otaa ny :asiidad y;ajiiyaan up;asthe maat;u.h surabh;aa ulok;e y;uvaa kav;i.h puruni.s.th;a .rt;aavaa dhart;aa k.r.s.tiin;aam ut;a m;adhya iddh;a.h	agn;i.h h;otaa n;i asiidat y;ajiiyaan up;asthe maat;u.h surabha;u ulok;e ! y;uvaa kav;i.h puruni.s.th;a.h .rt;aavaa dhart;aa k.r.s.tiin;aam ut;a m;adhye iddh;a.h
pr;a .n;u ty;a.m v;ipram adhvar;e.su saadh;um agn;i.m h;otaaram ii.date n;amobhi.h ;aa y;as tat;aana r;odasii .rt;ena n;ityam m.rjanti vaaj;ina.m gh.rt;ena	pr;a n;u ty;am v;ipram adhvar;e.su saadh;um agn;im h;otaaram ii.date n;amobhi.h ;aa y;a.h tat;aana r;odasii .rt;ena n;ityam m.rjanti vaaj;inam gh.rt;ena
maarjaaly:o m.rjyate sv;e d;amuunaa.h kavipra;sast;o ;atithi.h ;siv;o na.h sah;asra;s.r:ngo v.r.sabh;as t;adojaa v;i;svaa;m agne s;ahasaa pr;aasy any;aan	maarjaaly:a.h m.rjyate sv;e d;amuunaa.h kavipra;sast;a.h ;atithi.h ;siv;a.h na.h sah;asra;s.r:nga.h v.r.sabh;a.h t;adojaa.h v;i;svaan agne s;ahasaa pr;a asi any;aan
pr;a sady;o agne ;aty e.sy any;aan aav;ir y;asmai c;aarutamo babh;uutha ii.d;enyo vapu.sy:o vibh;aavaa priy;o vi;s;aam ;atithir m;aanu.sii.naam	pr;a sady;a.h agne ;ati e.si any;aan aav;i.h y;asmai c;aarutama.h babh;uutha ii.d;enya.h vapu.sy:a.h vibh;aavaa priy;a.h vi;s;aam ;atithi.h m;aanu.sii.naam
t;ubhyam bharanti k.sit;ayo yavi.s.tha bal;im agne ;antita ;ot;a duur;aat ;aa bh;andi.s.thasya sumat;i.m cikiddhi b.rh;at te agne m;ahi ;s;arma bhadr;am	t;ubhyam bharanti k.sit;aya.h yavi.s.tha bal;im agne ;antita.h ;aa ut;a duur;aat ;aa bh;andi.s.thasya sumat;im cikiddhi b.rh;at te agne m;ahi ;s;arma bhadr;am
;aady;a r;atham bhaanumo bhaanum;antam ;agne t;i.s.tha yajat;ebhi.h s;amantam vidv;aan pathiin;aam urv :ant;arik.sam ;eh;a dev;aan havir;adyaaya vak.si	;aa ady;a r;atham bhaanuma.h bhaanum;antam ;agne t;i.s.tha yajat;ebhi.h s;amantam vidv;aan pathiin;aam ur;u ant;arik.sam ;aa ih;a dev;aan havir;adyaaya vak.si
;avocaama kav;aye m;edhyaaya v;aco vand;aaru v.r.sabh;aaya v;.r.s.ne g;avi.s.thiro n;amasaa st;omam agna;u div:iiva rukm;am uruvy;a;ncam a;sret	;avocaama kav;aye m;edhyaaya v;aca.h vand;aaru v.r.sabh;aaya v;.r.s.ne g;avi.s.thira.h n;amasaa st;omam agna;u div;i iva rukm;am uruvy;a;ncam a;sret
kumaar;am maat;aa yuvat;i.h s;amubdha.m g;uhaa bibharti n;a dadaati pitr;e ;aniikam asya n;a min;aj j;anaasa.h pur;a.h pa;syanti n;ihitam arata;u	kumaar;am maat;aa yuvat;i.h s;amubdham g;uhaa bibharti n;a dadaati pitr;e ;aniikam asya n;a min;at j;anaasa.h pur;a.h pa;syanti n;ihitam arata;u
k;am et;a.m tv;a.m yuvate kumaar;am p;e.sii bibhar.si m;ahi.sii jajaana puurv;iir h;i g;arbha.h ;sar;ado vav;ardh;aapa;sya.m jaat;a.m y;ad ;asuuta maat;aa	k;am et;am tv;am yuvate kumaar;am p;e.sii bibhar.si m;ahi.sii jajaana puurv;ii.h h;i g;arbha.h ;sar;ada.h vav;ardha ;apa;syam jaat;am y;at ;asuuta maat;aa
h;ira.nyadanta.m ;s;ucivar.nam aar;aat k.s;etraad apa;syam ;aayudhaa m;imaanam dadaan;o asmaa am;.rta.m vip;.rkvat k;im m;aam anindr;aa.h k.r.navann anukth;aa.h	h;ira.nyadantam ;s;ucivar.nam aar;aat k.s;etraat apa;syam ;aayudhaa m;imaanam dadaan;a.h asmai am;.rtam vip;.rkvat k;im m;aam anindr;aa.h k.r.navan anukth;aa.h
k.s;etraad apa;sya.m sanut;a;s c;aranta.m sum;ad yuuth;a.m n;a pur;u ;s;obhamaanam n;a t;aa ag.rbhrann ;ajani.s.ta h;i .s;a.h p;alikniir ;id yuvat;ayo bhavanti	k.s;etraat apa;syam sanut;ar c;arantam sum;at yuuth;am n;a pur;u ;s;obhamaanam n;a t;aa.h ag.rbhran ;ajani.s.ta h;i s;a.h p;aliknii.h ;it yuvat;aya.h bhavanti
k;e me maryak;a.m v;i yavanta g;obhir n;a y;e.saa.m gop;aa ;ara.na;s cid ;aasa y;a ii.m jag.rbh;ur ;ava t;e s.rjantv ;aajaati pa;sv;a ;upa na;s cikitv;aan	k;e me maryak;am v;i yavanta g;obhi.h n;a y;e.saam gop;aa.h ;ara.na.h cit ;aasa y;e iim jag.rbh;u.h ;ava t;e s.rjantu ;aa ajaati pa;sv;a.h ;upa na.h cikitv;aan
vas;aa.m r;aajaana.m vasat;i.m j;anaanaam ;araatayo n;i dadhur m;artye.su br;ahmaa.ny ;atrer ;ava t;a.m s.rjantu nindit;aaro n;indyaaso bhavantu	vas;aam r;aajaanam vasat;im j;anaanaam ;araataya.h n;i dadhu.h m;artye.su br;ahmaa.ni ;atre.h ;ava t;am s.rjantu nindit;aara.h n;indyaasa.h bhavantu
;s;una;s cic ch;epa.m n;idita.m sah;asraad y;uupaad amu;nco ;a;sami.s.ta h;i .s;a.h ev;aasm;ad agne v;i mumugdhi p;aa;saan h;ota;s cikitva ih;a t;uu ni.s;adya	;s;una.h cit ;s;epam n;iditam sah;asraat y;uupaat amu;nca.h ;a;sami.s.ta h;i s;a.h ev;a asm;at agne v;i mumugdhi p;aa;saan h;otar cikitva.h ih;a t;u+ ni.s;adya
h.r.niiy;amaano ;apa h;i m;ad a;iye.h pr;a me dev;aanaa.m vratap;aa uvaaca ;indro vidv;aa;m ;anu h;i tvaa cac;ak.sa t;enaah;am agne ;anu;si.s.ta ;aagaam	h.r.niiy;amaana.h ;apa h;i m;at a;iye.h pr;a me dev;aanaam vratap;aa.h uvaaca ;indra.h vidv;aan ;anu h;i tvaa cac;ak.sa t;ena ah;am agne ;anu;si.s.ta.h ;aa agaam
v;i jy;oti.saa b.rhat;aa bhaaty agn;ir aav;ir v;i;svaani k.r.nute mahitv;aa pr;aadeviir maay;aa.h sahate dur;evaa.h ;s;i;siite ;s;.r:nge r;ak.sase vin;ik.se	v;i jy;oti.saa b.rhat;aa bhaati agn;i.h aav;i.h v;i;svaani k.r.nute mahitv;aa pr;a ;adevii.h maay;aa.h sahate dur;evaa.h ;s;i;siite ;s;.r:nge r;ak.sase vin;ik.se
ut;a svaan;aaso div;i .santv agn;es tigm;aayudhaa r;ak.sase h;antav;aa u m;ade cid asya pr;a rujanti bh;aamaa n;a varante parib;aadho ;adevii.h	ut;a svaan;aasa.h div;i santu agn;e.h tigm;aayudhaa.h r;ak.sase h;antava;i u m;ade cit asya pr;a rujanti bh;aamaa.h n;a varante parib;aadha.h ;adevii.h
et;a.m te st;oma.m tuvijaata v;ipro r;atha.m n;a dh;iira.h sv;apaa atak.sam y;ad;iid agne pr;ati tv;a.m deva h;aryaa.h sv:arvatiir ap;a enaa jayema	et;am te st;omam tuvijaata v;ipra.h r;atham n;a dh;iira.h sv;apaa.h atak.sam y;adi ;it agne pr;ati tv;am deva h;aryaa.h sv:arvatii.h ap;a.h ena+ jayema
tuvigr;iivo v.r.sabh;o vaav.rdhaan:o ';satrv :ary;a.h s;am ajaati v;eda.h ;itiim;am agn;im am;.rtaa avocan barh;i.smate m;anave ;s;arma ya;msad dhav;i.smate m;anave ;s;arma ya;msat	tuvigr;iiva.h v.r.sabh;a.h vaav.rdhaan;a.h a;satr;u ary;a.h s;am ajaati v;eda.h ;iti im;am agn;im am;.rtaa.h avocan barh;i.smate m;anave ;s;arma ya;msat hav;i.smate m;anave ;s;arma ya.msat
tv;am agne v;aru.no j;aayase y;at tv;am mitr;o bhavasi y;at s;amiddha.h tv;e v;i;sve sahasas putra dev;aas tv;am ;indro daa;s;u.se m;artyaaya	tv;am agne v;aru.na.h j;aayase y;at tv;am mitr;a.h bhavasi y;at s;amiddha.h tv;e v;i;sve sahasa.h putra dev;aa.h tv;am ;indra.h daa;s;u.se m;artyaaya
tv;am aryam;aa bhavasi y;at kan;iinaa.m n;aama svadhaavan g;uhyam bibhar.si a;nj;anti mitr;a.m s;udhita.m n;a g;obhir y;ad d;ampatii s;amanasaa k.r.n;o.si	tv;am aryam;aa bhavasi y;at kan;iinaam n;aama svadhaavan g;uhyam bibhar.si a;nj;anti mitr;am s;udhitam n;a g;obhi.h y;at d;ampatii s;amanasaa k.r.n;o.si
t;ava ;sriy;e mar;uto marjayanta r;udra y;at te j;anima c;aaru citr;am pad;a.m y;ad v;i.s.nor upam;a.m nidh;aayi t;ena paasi g;uhya.m n;aama g;onaam	t;ava ;sriy;e mar;uta.h marjayanta r;udra y;at te j;anima c;aaru citr;am pad;am y;at v;i.s.no.h upam;am nidh;aayi t;ena paasi g;uhyam n;aama g;onaam
t;ava ;sriy;aa sud;.r;so deva dev;aa.h pur;uu d;adhaanaa am;.rta.m sapanta h;otaaram agn;im m;anu.so n;i .sedur da;sasy;anta u;s;ija.h ;s;a;msam aay;o.h	t;ava ;sriy;aa sud;.r;sa.h deva dev;aa.h pur;u+ d;adhaanaa.h am;.rtam sapanta h;otaaram agn;im m;anu.sa.h n;i sedu.h da;sasy;anta.h u;s;ija.h ;s;a.msam aay;o.h
n;a tv;ad dh;otaa p;uurvo agne y;ajiiyaan n;a k;aavyai.h par;o asti svadhaava.h vi;s;a;s ca y;asyaa ;atithir bh;avaasi s;a yaj;n;ena vanavad deva m;artaan	n;a tv;at h;otaa p;uurva.h agne y;ajiiyaan n;a k;aavyai.h par;a.h asti svadhaava.h vi;s;a.h ca y;asyaa.h ;atithi.h bh;avaasi s;a yaj;n;ena vanavat deva m;artaan
vay;am agne vanuyaama tv;otaa vasuuy;avo hav;i.saa b;udhyamaanaa.h vay;a.m samary;e vid;athe.sv ;ahnaa.m vay;a.m raay;aa sahasas putra m;artaan	vay;am agne vanuyaama tv;otaa.h vasuuy;ava.h hav;i.saa b;udhyamaanaa.h vay;am samary;e vid;athe.su ;ahnaam vay;am raay;aa sahasa.h putra m;artaan
y;o na ;aago abhy ;eno bh;araaty ;adh;iid agh;am agh;a;sa;mse dadhaata jah;ii cikitvo abh;i;sastim et;aam ;agne y;o no marc;ayati dvay;ena	y;a.h na.h ;aaga.h abh;i ;ena.h bh;araati ;adhi ;it agh;am agh;a;sa.mse dadhaata jah;i+ cikitva.h abh;i;sastim et;aam ;agne y;a.h na.h marc;ayati dvay;ena
tv;aam asy;aa vy;u.si deva p;uurve duut;a.m k.r.nvaan;aa ayajanta havya;i.h sa.msth;e y;ad agna ;iiyase rayii.n;aa.m dev;o m;artair v;asubhir idhy;amaana.h	tv;aam asy;aa.h vy;u.si deva p;uurve duut;am k.r.nvaan;aa.h ayajanta havya;i.h sa.msth;e y;at agne ;iiyase rayii.n;aam dev;a.h m;artai.h v;asubhi.h idhy;amaana.h
;ava sp.rdhi pit;ara.m y;odhi vidv;aan putr;o y;as te sahasa.h suuna uuh;e kad;aa cikitvo abh;i cak.sase n;o 'gne kad;aa;m .rtac;id yaatayaase	;ava sp.rdhi pit;aram y;odhi vidv;aan putr;a.h y;a.h te sahasa.h suuno uuh;e kad;aa cikitva.h abh;i cak.sase na.h ;agne kad;aa .rtac;it yaatayaase
bh;uuri n;aama v;andamaano dadhaati pit;aa vaso y;adi t;aj jo.s;ayaase kuv;id dev;asya s;ahasaa cakaan;a.h sumn;am agn;ir vanate vaav.rdhaan;a.h	bh;uuri n;aama v;andamaana.h dadhaati pit;aa vaso y;adi t;at jo.s;ayaase kuv;it dev;asya s;ahasaa cakaan;a.h sumn;am agn;i.h vanate vaav.rdhaan;a.h
tv;am a:ng;a jarit;aara.m yavi.s.tha v;i;svaany agne durit;aati par.si sten;aa ad.r;sran rip;avo j;anaas;o 'j;naataketaa v.rjin;aa abhuuvan	tv;am a:ng;a jarit;aaram yavi.s.tha v;i;svaani agne durit;aa ;ati par.si sten;aa.h ad.r;sran rip;ava.h j;anaasa.h ;aj;naataketaa.h v.rjin;aa.h abhuuvan
im;e y;aamaasas tvadr;ig abhuuvan v;asave vaa t;ad ;id ;aago avaaci n;aahaay;am agn;ir abh;i;sastaye no n;a r;ii.sate vaav.rdhaan;a.h p;araa daat	im;e y;aamaasa.h tvadr;ik abhuuvan v;asave vaa t;at ;it ;aaga.h avaaci n;a ;aha ay;am agn;i.h abh;i;sastaye na.h n;a r;ii.sate vaav.rdhaan;a.h p;araa daat
tv;aam agne v;asupati.m v;asuunaam abh;i pr;a mande adhvar;e.su raajan tv;ayaa v;aaja.m vaajay;anto jayemaabh;i .syaama p.rtsut;iir m;artyaanaam	tv;aam agne v;asupatim v;asuunaam abh;i pr;a mande adhvar;e.su raajan tv;ayaa v;aajam vaajay;anta.h jayema abh;i syaama p.rtsut;ii.h m;artyaanaam
havyav;aa.d agn;ir aj;ara.h pit;aa no vibh;ur vibh;aavaa sud;.r;siiko asm;e sugaarhapaty;aa.h s;am ;i.so didiihy asmadry:ak s;am mimiihi ;sr;avaa;msi	havyav;aa.t agn;i.h aj;ara.h pit;aa na.h vibh;u.h vibh;aavaa sud;.r;siika.h asm;e sugaarhapaty;aa.h s;am ;i.sa.h didiihi asmadry:ak s;am mimiihi ;sr;avaa.msi
vi;s;aa.m kav;i.m vi;sp;atim m;aanu.sii.naa.m ;s;ucim paavak;a.m gh.rt;ap.r.s.tham agn;im n;i h;otaara.m vi;svav;ida.m dadhidhve s;a dev;e.su vanate v;aaryaa.ni	vi;s;aam kav;im vi;sp;atim m;aanu.sii.naam ;s;ucim paavak;am gh.rt;ap.r.s.tham agn;im n;i h;otaaram vi;svav;idam dadhidhve s;a dev;e.su vanate v;aaryaa.ni
ju.s;asvaagna ;i.dayaa saj;o.saa y;atamaano ra;sm;ibhi.h s;uuryasya ju.s;asva na.h sam;idha.m jaataveda ;aa ca dev;aan havir;adyaaya vak.si	ju.s;asva agne ;i.dayaa saj;o.saa.h y;atamaana.h ra;sm;ibhi.h s;uuryasya ju.s;asva na.h sam;idham jaataveda.h ;aa ca dev;aan havir;adyaaya vak.si
j;u.s.to d;amuunaa ;atithir duro.n;a im;a.m no yaj;n;am ;upa yaahi vidv;aan v;i;svaa agne abhiy;ujo vih;atyaa ;satruuyat;aam ;aa bharaa bh;ojanaani	j;u.s.ta.h d;amuunaa.h ;atithi.h duro.n;e im;am na.h yaj;n;am ;upa yaahi vidv;aan v;i;svaa.h agne abhiy;uja.h vih;atya+ ;satruuyat;aam ;aa bhara+ bh;ojanaani
vadh;ena d;asyum pr;a h;i caat;ayasva v;aya.h k.r.nvaan;as tanv:e sv;aayai p;ipar.si y;at sahasas putra dev;aant s;o agne paahi n.rtama v;aaje asm;aan	vadh;ena d;asyum pr;a h;i caat;ayasva v;aya.h k.r.nvaan;a.h tanv:e sv;aayai p;ipar.si y;at sahasa.h putra dev;aan s;a agne paahi n.rtama v;aaje asm;aan
vay;a.m te agna uktha;ir vidhema vay;a.m havya;i.h paavaka bhadra;soce asm;e ray;i.m vi;sv;avaara.m s;am invaasm;e v;i;svaani dr;avi.naani dhehi	vay;am te agne uktha;i.h vidhema vay;am havya;i.h paavaka bhadra;soce asm;e ray;im vi;sv;avaaram s;am inva asm;e v;i;svaani dr;avi.naani dhehi
asm;aakam agne adhvar;a.m ju.sasva s;ahasa.h suuno tri.sadhastha havy;am vay;a.m dev;e.su suk;.rta.h syaama ;s;arma.naa nas triv;aruuthena paahi	asm;aakam agne adhvar;am ju.sasva s;ahasa.h suuno tri.sadhastha havy;am vay;am dev;e.su suk;.rta.h syaama ;s;arma.naa na.h triv;aruuthena paahi
v;i;svaani no durg;ahaa jaataveda.h s;indhu.m n;a naav;aa durit;aati par.si ;agne atriv;an n;amasaa g.r.naan:o 'sm;aakam bodhy avit;aa tan;uunaam	v;i;svaani na.h durg;ahaa jaataveda.h s;indhum n;a naav;aa durit;aa ;ati par.si ;agne atriv;at n;amasaa g.r.naan;a.h asm;aakam bodhi avit;aa tan;uunaam
y;as tvaa h.rd;aa kiir;i.naa m;anyamaan;o 'martyam m;artyo j;ohaviimi j;aatavedo y;a;so asm;aasu dhehi praj;aabhir agne am.rtatv;am a;syaam	y;a.h tvaa h.rd;aa kiir;i.naa m;anyamaana.h ;amartyam m;artya.h j;ohaviimi j;aataveda.h y;a;sa.h asm;aasu dhehi praj;aabhi.h agne am.rtatv;am a;syaam
y;asmai tv;a.m suk;.rte jaataveda ulok;am agne k.r.n;ava.h syon;am a;sv;ina.m s;a putr;i.na.m ! viir;avanta.m g;omanta.m ray;i.m na;sate svast;i	y;asmai tv;am suk;.rte jaataveda.h ulok;am ! agne k.r.n;ava.h syon;am a;sv;inam s;a putr;i.nam viir;avantam g;omantam ray;im na;sate svast;i
s;usamiddhaaya ;soc;i.se gh.rt;a.m tiivr;a.m juhotana agn;aye jaat;avedase	s;usamiddhaaya ;soc;i.se gh.rt;am tiivr;am juhotana agn;aye jaat;avedase
n;araa;s;a;msa.h su.suudatiim;a.m yaj;n;am ;adaabhya.h kav;ir h;i m;adhuhastya.h	n;araa;s;a.msa.h su.suudati im;am yaj;n;am ;adaabhya.h kav;i.h h;i m;adhuhastya.h
ii.dit;o agna ;aa vah;endra.m citr;am ih;a priy;am sukha;i r;athebhir uut;aye	ii.dit;a.h agne ;aa vaha ;indram citr;am ih;a priy;am sukha;i.h r;athebhi.h uut;aye
;uur.namradaa v;i prathasvaabhy :ark;aa anuu.sata bh;avaa na.h ;subhra saat;aye	;uur.namradaa.h v;i prathasva abh;i ark;aa.h anuu.sata bh;ava+ na.h ;subhra saat;aye
d;eviir dvaaro v;i ;srayadhva.m supraaya.n;aa na uut;aye pr;a-pra yaj;n;am p.r.niitana	dev;ii.h dvaara.h v;i ;srayadhvam supraaya.n;aa.h na.h uut;aye pr;a-pra yaj;n;am p.r.niitana
supr;atiike vayov;.rdhaa yahv;ii .rt;asya maat;araa do.s;aam u.s;aasam iimahe	supr;atiike vayov;.rdhaa yahv;ii .rt;asya maat;araa do.s;aam u.s;aasam iimahe
v;aatasya p;atmann ii.dit;aa da;ivyaa h;otaaraa m;anu.sa.h im;a.m no yaj;n;am ;aa gatam	v;aatasya p;atman ii.dit;aa da;ivyaa h;otaaraa m;anu.sa.h im;am na.h yaj;n;am ;aa gatam
;i.daa s;arasvatii mah;ii tisr;o dev;iir mayobh;uva.h barh;i.h siidantv asr;idha.h	;i.daa s;arasvatii mah;ii tisr;a.h dev;ii.h mayobh;uva.h barh;i.h siidantu asr;idha.h
;siv;as tva.s.tar ih;aa gahi vibh;u.h p;o.sa ut;a tm;anaa yaj;n;e-yaj;ne na ;ud ava	;siv;a.h tva.s.tar ih;a ;aa gahi vibh;u.h p;o.se ut;a tm;anaa yaj;n;e-yaj;ne na.h ;ut ava
y;atra v;ettha vanaspate dev;aanaa.m g;uhyaa n;aamaani t;atra havy;aani gaamaya	y;atra v;ettha vanaspate dev;aanaam g;uhyaa n;aamaani t;atra havy;aani gaamaya
sv;aahaagn;aye v;aru.naaya sv;aah;endraaya mar;udbhya.h sv;aahaa dev;ebhyo hav;i.h	sv;aahaa agn;aye v;aru.naaya sv;aahaa ;indraaya mar;udbhya.h sv;aahaa dev;ebhya.h hav;i.h
agn;i.m t;am manye y;o v;asur ;asta.m y;a.m y;anti dhen;ava.h ;astam ;arvanta aa;s;av;o 'sta.m n;ityaaso vaaj;ina ;i.sa.m stot;.rbhya ;aa bhara	agn;im t;am manye y;a.h v;asu.h ;astam y;am y;anti dhen;ava.h ;astam ;arvanta.h aa;s;ava.h ;astam n;ityaasa.h vaaj;ina.h ;i.sam stot;.rbhya.h ;aa bhara
s;o agn;ir y;o v;asur g.r.n;e s;a.m y;am aay;anti dhen;ava.h s;am ;arvanto raghudr;uva.h s;a.m sujaat;aasa.h suur;aya ;i.sa.m stot;.rbhya ;aa bhara	s;a agn;i.h y;a.h v;asu.h g.r.n;e s;am y;am aay;anti dhen;ava.h s;am ;arvanta.h raghudr;uva.h s;am sujaat;aasa.h suur;aya.h ;i.sam stot;.rbhya.h ;aa bhara
agn;ir h;i vaaj;ina.m vi;s;e d;adaati vi;sv;acar.sa.ni.h agn;ii raay;e svaabh;uva.m s;a priit;o yaati v;aaryam ;i.sa.m stot;.rbhya ;aa bhara	agn;i.h h;i vaaj;inam vi;s;e d;adaati vi;sv;acar.sa.ni.h agn;i.h raay;e svaabh;uvam s;a priit;a.h yaati v;aaryam ;i.sam stot;.rbhya.h ;aa bhara
;aa te agna idhiimahi dyum;anta.m devaaj;aram y;ad dha sy;aa te p;aniiyasii sam;id diid;ayati dy;av;ii.sa.m stot;.rbhya ;aa bhara	;aa te agne idhiimahi dyum;antam deva aj;aram y;at ha sy;aa te p;aniiyasii sam;it diid;ayati dy;avi ;i.sam stot;.rbhya.h ;aa bhara
;aa te agna .rc;aa hav;i.h ;s;ukrasya ;soci.sas pate s;u;scandra d;asma v;i;spate h;avyavaa.t t;ubhya.m huuyata ;i.sa.m stot;.rbhya ;aa bhara	;aa te agne .rc;aa hav;i.h ;s;ukrasya ;soci.sa.h pate s;u;scandra d;asma v;i;spate h;avyavaa.t t;ubhyam huuyate ;i.sam stot;.rbhya.h ;aa bhara
pr;o ty;e agn;ayo 'gn;i.su v;i;svam pu.syanti v;aaryam t;e hinvire t;a invire t;a i.sa.nyanty aanu.s;ag ;i.sa.m stot;.rbhya ;aa bhara	pr;a u ty;e agn;aya.h agn;i.su v;i;svam pu.syanti v;aaryam t;e hinvire t;e invire t;e i.sa.nyanti aanu.s;ak ;i.sam stot;.rbhya.h ;aa bhara
